State,City,Time Zone
FL,Blue Gables Mobile Home Park,America/New_York
FL,Blue Grass Mobile Home Community,America/New_York
FL,Blue Gulf Beach,America/Chicago
FL,Blue Heron Bay Mobile Home Park,America/New_York
FL,Blue Heron Pines,America/New_York
FL,Blue Inlet,America/New_York
FL,Blue Lake,America/New_York
FL,Blue Lake Mobile Home Park,America/New_York
FL,Blue Lakes Ridge,America/New_York
FL,Blue Moon Court,America/New_York
FL,Blue Mountain Beach,America/Chicago
FL,Blue Skies Estates Mobile Home Park,America/New_York
FL,Blue Skies Mobile Home Village,America/New_York
FL,Blue Sky Acres,America/New_York
FL,Blue Springs,America/New_York
FL,Blue Springs Landing,America/New_York
FL,Blue Villa Mobile Home Park,America/New_York
FL,Bluefield,America/New_York
FL,Bluemoon Mobile Home Park,America/New_York
FL,Bluff Springs,America/Chicago
FL,Bluffton,America/New_York
FL,Boardman,America/New_York
FL,Boaz,America/New_York
FL,Bobs Landing Mobile Home Park,America/New_York
FL,Bobs Mobile Home Park,America/New_York
FL,Boca Ciega,America/New_York
FL,Boca Del Mar,America/New_York
FL,Boca Grande,America/New_York
FL,Boca Harbour,America/New_York
FL,Boca Pointe,America/New_York
FL,Boca Raton,America/New_York
FL,Boca West,America/New_York
FL,Boden,America/New_York
FL,Bogia,America/Chicago
FL,Bohemia,America/Chicago
FL,Bokeelia,America/New_York
FL,Bon Air,America/New_York
FL,Bon Air West,America/New_York
FL,Bon Ami,America/New_York
FL,Bon Terra,America/New_York
FL,Bonaventure,America/New_York
FL,Bonfire Mobile Home Village,America/New_York
FL,Bonifay,America/Chicago
FL,Bonita,America/New_York
FL,Bonita Saint James Village Mobile Home Park,America/New_York
FL,Bonita Shores,America/New_York
FL,Bonita Springs,America/New_York
FL,Bonners Mobile Home Park,America/New_York
FL,Bonnie,America/New_York
FL,Bonnie Brae,America/New_York
FL,Bonnie Brae Mobile Home Estates,America/New_York
FL,Bonnie Loch,America/New_York
FL,Bonnie Loch-Woodsetter North  (historical),America/New_York
FL,Bonniebrook Estates,America/New_York
FL,Bonniehaven,America/New_York
FL,Bonniehurst,America/New_York
FL,Bonnieventure,America/New_York
FL,Bonny Shores Mobile Home Park,America/New_York
FL,Bonterra,America/New_York
FL,Booker T Park,America/New_York
FL,Bookertown,America/New_York
FL,Boone Acres,America/New_York
FL,Boran,America/New_York
FL,Bordeaux Estates,America/New_York
FL,Bostwick,America/New_York
FL,Bougainvillea Oaks,America/New_York
FL,Bougenvista,America/New_York
FL,Boulevard Gardens,America/New_York
FL,Boulevard Heights,America/New_York
FL,Boulevard Villas,America/New_York
FL,Boulogne,America/New_York
FL,Bounds Crossing,America/Chicago
FL,Bour Lands,America/New_York
FL,Bowden,America/New_York
FL,Bowling Green,America/New_York
FL,Bowman Heights,America/New_York
FL,Box Canyon Mobile Home Park,America/New_York
FL,Boyd,America/New_York
FL,Boyette,America/New_York
FL,Boyette Creek,America/New_York
FL,Boyette Farms,America/New_York
FL,Boyette Ridge Estates,America/New_York
FL,Boyette Springs,America/New_York
FL,Boyles,America/New_York
FL,Boynton Beach,America/New_York
FL,Boynton Beach-Delray Beach,America/New_York
FL,Bracewell Heights,America/New_York
FL,Braddocks Trailer Park,America/New_York
FL,Braden Castle,America/New_York
FL,Bradenton,America/New_York
FL,Bradenton Beach,America/New_York
FL,Bradford (America/Chicago),America/Chicago
FL,Bradford (America/New_York),America/New_York
FL,Bradfordville,America/New_York
FL,Bradley Junction,America/New_York
FL,Braemar,America/New_York
FL,Branch Haven,America/New_York
FL,Branchborough,America/New_York
FL,Branchton,America/New_York
FL,Branchville,America/New_York
FL,Branda Vista,America/New_York
FL,Brandon,America/New_York
FL,Brandon Brook,America/New_York
FL,Brandon Brook Plaza,America/New_York
FL,Brandon Country Estates,America/New_York
FL,Brandon Crossroads,America/New_York
FL,Brandon East,America/New_York
FL,Brandon Estates,America/New_York
FL,Brandon Forest,America/New_York
FL,Brandon Forest Reserve,America/New_York
FL,Brandon Gardens,America/New_York
FL,Brandon Grove Estates,America/New_York
FL,Brandon Groves,America/New_York
FL,Brandon Groves North,America/New_York
FL,Brandon Hills,America/New_York
FL,Brandon Lake Park,America/New_York
FL,Brandon Lakes,America/New_York
FL,Brandon Lakewood Estates,America/New_York
FL,Brandon Meadows,America/New_York
FL,Brandon Mobile Estates,America/New_York
FL,Brandon Mobile Villa,America/New_York
FL,Brandon Oak Grove Estates,America/New_York
FL,Brandon Oaks,America/New_York
FL,Brandon Park,America/New_York
FL,Brandon Ridge,America/New_York
FL,Brandon Ridgeland,America/New_York
FL,Brandon Spanish Oaks,America/New_York
FL,Brandon Terrace Park,America/New_York
FL,Brandon Traces,America/New_York
FL,Brandon Valley,America/New_York
FL,Brandon Valrico Hills Estates,America/New_York
FL,Brandon View Estates,America/New_York
FL,Brandon Woodlands,America/New_York
FL,Brandontree,America/New_York
FL,Brandwood,America/New_York
FL,Branford,America/New_York
FL,Brannonville,America/Chicago
FL,Brant Lake Village,America/New_York
FL,Brant Shores,America/New_York
FL,Braswells Heritage Estates Mobile Home Park,America/New_York
FL,Bratt,America/Chicago
FL,Breckenridge Park,America/New_York
FL,Breeze Trailer Park,America/New_York
FL,Breezeswept Park Estates,America/New_York
FL,Breezeway Mobile Home Park,America/New_York
FL,Breezy Brae Mobile Home Park,America/New_York
FL,Breezy Hill Mobile Home Park,America/New_York
FL,Breezy Palms Mobile Home Park,America/New_York
FL,Brenmar Acres,America/New_York
FL,Brent,America/Chicago
FL,Brentwood,America/New_York
FL,Brentwood Estates,America/New_York
FL,Brentwood Hills,America/New_York
FL,Brentwood Mobile Home Park,America/New_York
FL,Brentwood Park,America/New_York
FL,Brewers Landing,America/New_York
FL,Brians Pond,America/New_York
FL,Briar Patch Mobile Home Park,America/New_York
FL,Briarwood,America/New_York
FL,Briarwood Estates Mobile Home Community,America/New_York
FL,Briarwood Mobile Estates,America/New_York
FL,Briarwood Mobile Home Park,America/New_York
FL,Brickell Hammock,America/New_York
FL,Brickton,America/Chicago
FL,Brickyard,America/Chicago
FL,Bridgeford Oaks,America/New_York
FL,Bridgeport,America/New_York
FL,Bridges,America/New_York
FL,Bridgeview Estates,America/New_York
FL,Bridle Path Acres,America/New_York
FL,Brigadoon on Lake Heather,America/New_York
FL,Brighton,America/New_York
FL,Brightside Village,America/New_York
FL,Brightsville,America/New_York
FL,Brightwater,America/New_York
FL,Brightwood Manor Trailer Park,America/New_York
FL,Bringers Saffold Ranchettes,America/New_York
FL,Briny Breezes,America/New_York
FL,Bristol,America/New_York
FL,Bristol Park,America/New_York
FL,Brittany Estates Mobile Home Park,America/New_York
FL,Broad Branch,America/Chicago
FL,Broadview,America/New_York
FL,Broadview Mobile Home Park,America/New_York
FL,Broadview Park,America/New_York
FL,Broadview-Pompano Park  (historical),America/New_York
FL,Broadwater,America/New_York
FL,Broadway,America/New_York
FL,Broadway Heights East,America/New_York
FL,Brock Acres,America/New_York
FL,Brock Crossroad,America/Chicago
FL,Brompton Place,America/New_York
FL,Bronson,America/New_York
FL,Brookdale Farms,America/New_York
FL,Brooker,America/New_York
FL,Brooker Trace,America/New_York
FL,Brookers Mobile Home Court,America/New_York
FL,Brookgreen Village,America/New_York
FL,Brooklyn,America/New_York
FL,Brookridge,America/New_York
FL,Brooks Mobile Home Park,America/New_York
FL,Brookshire,America/New_York
FL,Brookside,America/New_York
FL,Brooksville,America/New_York
FL,Brookview Trailer Park,America/New_York
FL,Brookwood Mobile Home Park,America/New_York
FL,Broscan,America/New_York
FL,Brothers Mobile Home Park,America/New_York
FL,Broward Estates,America/New_York
FL,Broward Gardens,America/New_York
FL,Broward Highlands,America/New_York
FL,Browardale,America/New_York
FL,Brower,America/New_York
FL,Brown,America/New_York
FL,Brown Estates,America/New_York
FL,Browning Acres,America/New_York
FL,Browns Farm,America/New_York
FL,Browns Still,America/New_York
FL,Brownsdale,America/Chicago
FL,Brownsville (America/Chicago),America/Chicago
FL,Brownsville (America/New_York),America/New_York
FL,Browntown,America/Chicago
FL,Brownville,America/New_York
FL,Broxson,America/Chicago
FL,Bruce,America/Chicago
FL,Bruceville,America/New_York
FL,Bruing,America/New_York
FL,Bryan Manor,America/New_York
FL,Bryan Oaks,America/New_York
FL,Bryan Oaks Reserve,America/New_York
FL,Bryans,America/New_York
FL,Bryant,America/New_York
FL,Bryant Terrace,America/New_York
FL,Bryceville,America/New_York
FL,Buccaneer Mobile Estates,America/New_York
FL,Buccaneer Mobile Home Park,America/New_York
FL,Buchanan,America/New_York
FL,Buckeye Heights,America/New_York
FL,Buckhead Ridge,America/New_York
FL,Buckhorn,America/New_York
FL,Buckhorn Golf Club Estates,America/New_York
FL,Buckhorn Groves,America/New_York
FL,Buckhorn Hills,America/New_York
FL,Buckhorn Oaks,America/New_York
FL,Buckhorn Preserve,America/New_York
FL,Buckhorn Run,America/New_York
FL,Buckhorn Springs Manor,America/New_York
FL,Buckhorn Springs Mobile Villa,America/New_York
FL,Buckhorn Trace,America/New_York
FL,Buckingham,America/New_York
FL,Buckingham at Tampa Palms,America/New_York
FL,Buckingham Place,America/New_York
FL,Buckingham West,America/New_York
FL,Buckville,America/New_York
FL,Buda,America/New_York
FL,Budd Farms,America/New_York
FL,Buena Vista (America/Chicago),America/Chicago
FL,Buena Vista (America/New_York),America/New_York
FL,Buenaventura Lakes,America/New_York
FL,Buffalo,America/New_York
FL,Buffalo Avenue Farms,America/New_York
FL,Buffalo Bluff,America/New_York
FL,Buffalo Estates,America/New_York
FL,Buffalo Gardens,America/New_York
FL,Buffalo Heights,America/New_York
FL,Buffalo Park,America/New_York
FL,Bull Creek Mobile Home Park,America/New_York
FL,Bullfrog Acres,America/New_York
FL,Bullfrog Creek Estates,America/New_York
FL,Bullfrog Creek Landing,America/New_York
FL,Bunche Park,America/New_York
FL,Bunchville,America/New_York
FL,Bungalow City,America/New_York
FL,Bungalow Park,America/New_York
FL,Bungalow Terrace,America/New_York
FL,Bunker,America/Chicago
FL,Bunker Donation,America/Chicago
FL,Bunker Hill,America/New_York
FL,Bunnell,America/New_York
FL,Burbank,America/New_York
FL,Burchwood,America/New_York
FL,Burlington Heights,America/New_York
FL,Burlington Woods,America/New_York
FL,Burnbrook,America/New_York
FL,Burnes Lake Estates,America/New_York
FL,Burnette Place,America/New_York
FL,Burnetts Lake,America/New_York
FL,Burnt Store Colony Mobile Home Park,America/New_York
FL,Burnt Store Lakes,America/New_York
FL,Burnt Store Marina,America/New_York
FL,Burrell Estates,America/New_York
FL,Bushnell,America/New_York
FL,Bushnell Trailer Court,America/New_York
FL,Bushnell-Center Hill,America/New_York
FL,Busy Bee Haven Mobile Home Park,America/New_York
FL,Butler Acres,America/New_York
FL,Butler Beach,America/New_York
FL,Buttonwood Bay Mobile Home Park,America/New_York
FL,Buttonwood Village Mobile Home Park,America/New_York
FL,Byars Heights,America/New_York
FL,Byrd,America/New_York
FL,Byrd Acres,America/New_York
FL,Byrd Lake Woods,America/New_York
FL,Byrd Plaza Mobile Home Park,America/New_York
FL,Byrneville,America/Chicago
FL,C And B Estates,America/New_York
FL,C T Lewis Acres,America/New_York
FL,Cabbage Grove,America/New_York
FL,Cadillac,America/New_York
FL,Cairo (America/Chicago),America/Chicago
FL,Cairo (America/New_York),America/New_York
FL,Cala Springs Mobile Home Park,America/New_York
FL,Caleb,America/New_York
FL,Caleb Park,America/New_York
FL,California Heights,America/New_York
FL,California Heights Addition,America/New_York
FL,Callahan,America/New_York
FL,Callahan-Hilliard,America/New_York
FL,Callaway,America/Chicago
FL,Calm Harbour,America/New_York
FL,Caloosa,America/New_York
FL,Caloosa Country Club Estates,America/New_York
FL,Calphos,America/New_York
FL,Calusa Bay,America/New_York
FL,Calusa Mobile Home Park,America/New_York
FL,Calusa Trace,America/New_York
FL,Calvinos Liberty,America/New_York
FL,Camacho,America/New_York
FL,Cambon,America/New_York
FL,Cambridge Place,America/New_York
FL,Cambridge Villas,America/New_York
FL,Camden Oaks,America/New_York
FL,Camden Woods,America/New_York
FL,Camellia Court,America/New_York
FL,Camelot,America/New_York
FL,Camelot Mobile Home Park,America/New_York
FL,Camelot Village Mobile Home Park,America/New_York
FL,Camelot Woods,America/New_York
FL,Cameo Villas,America/New_York
FL,Cameron Acres,America/New_York
FL,Cameron City,America/New_York
FL,Camino Park Mobile Home Park,America/New_York
FL,Camp Echockotee,America/New_York
FL,Camp Ocala,America/New_York
FL,Camp Roosevelt,America/New_York
FL,Camp T F Addition,America/New_York
FL,Campbell,America/New_York
FL,Campbell Creek Woods,America/New_York
FL,Campbells,America/New_York
FL,Campbells Cove,America/New_York
FL,Campbellton,America/Chicago
FL,Camphor Cove,America/New_York
FL,Campos Valrico,America/New_York
FL,Camps,America/New_York
FL,Camps Still,America/New_York
FL,Campton,America/Chicago
FL,Campus Hill Park,America/New_York
FL,Campus Shores,America/New_York
FL,Campville,America/New_York
FL,Cana,America/New_York
FL,Canaan,America/New_York
FL,Canal Point,America/New_York
FL,Canal Shores,America/New_York
FL,Canaveral Acres,America/New_York
FL,Candlelight,America/New_York
FL,Candlelight Manor Mobile Home Estates,America/New_York
FL,Candlelight Mobile Home Park,America/New_York
FL,Candler,America/New_York
FL,Candlewood,America/New_York
FL,Candlewood Acres,America/New_York
FL,Candy Cane Acres,America/New_York
FL,Caney Creek,America/Chicago
FL,Cannen Oaks,America/New_York
FL,Cannes Village,America/New_York
FL,Canning,America/New_York
FL,Cannon Town,America/Chicago
FL,Canova Beach,America/New_York
FL,Canter,America/New_York
FL,Canterbury,America/New_York
FL,Canterbury Heights at the Eagles,America/New_York
FL,Canterbury Lakes,America/New_York
FL,Canterbury North at the Eagles,America/New_York
FL,Canterbury Oaks,America/New_York
FL,Canterbury Village,America/New_York
FL,Canterbury Woods,America/New_York
FL,Cape Canaveral,America/New_York
FL,Cape Canaveral Trailer Village,America/New_York
FL,Cape Coral,America/New_York
FL,Cape Haze,America/New_York
FL,Cape Sable,America/New_York
FL,Cape South Mobile Home Park,America/New_York
FL,Capital Tampa,America/New_York
FL,Capitano,America/New_York
FL,Capitano Cove,America/New_York
FL,Capitano Estates,America/New_York
FL,Capitola,America/New_York
FL,Capps,America/New_York
FL,Capri Manor,America/New_York
FL,Captiva,America/New_York
FL,Cara,America/New_York
FL,Carbur,America/New_York
FL,Cardwell,America/New_York
FL,Carefree Cove Mobile Home Park,America/New_York
FL,Careys Pirate Point,America/New_York
FL,Caribbean Key,America/New_York
FL,Caribbean Mobile Home Park,America/New_York
FL,Carley's Mobile Home Park,America/New_York
FL,Carlson,America/New_York
FL,Carlton,America/New_York
FL,Carlton Branch,America/New_York
FL,Carlton Lake,America/New_York
FL,Carlton Place,America/New_York
FL,Carlton Village,America/New_York
FL,Carmans Casa del Rio,America/New_York
FL,Carmuchas,America/New_York
FL,Carnestown,America/New_York
FL,Carol City,America/New_York
FL,Carol Shores,America/New_York
FL,Carol Sligar Mobile Home Park,America/New_York
FL,Carolina Terrace,America/New_York
FL,Carolyn Estates,America/New_York
FL,Carolyn Gardens,America/New_York
FL,Carpenter Road Mobile Home Park,America/New_York
FL,Carr Drive,America/New_York
FL,Carr Mobile Home Village,America/New_York
FL,Carrabelle,America/New_York
FL,Carrabelle Beach,America/New_York
FL,Carrabelle Lighthouse,America/New_York
FL,Carraway,America/New_York
FL,Carriage Court Central Mobile Home Park,America/New_York
FL,Carriage Court East Mobile Home Park,America/New_York
FL,Carriage Cove Mobile Home Park,America/New_York
FL,Carriage Crossing,America/New_York
FL,Carriage Hills,America/New_York
FL,Carriage Park,America/New_York
FL,Carriage Pointe,America/New_York
FL,Carrillon Estates,America/New_York
FL,Carroll City,America/New_York
FL,Carroll City Center,America/New_York
FL,Carroll Heights,America/New_York
FL,Carroll Landing,America/New_York
FL,Carroll Mobile Home Park,America/New_York
FL,Carroll Oaks,America/New_York
FL,Carrollton,America/New_York
FL,Carrollton Lakes,America/New_York
FL,Carrollwood,America/New_York
FL,Carrollwood Cove,America/New_York
FL,Carrollwood Creek,America/New_York
FL,Carrollwood Crossing,America/New_York
FL,Carrollwood Estates,America/New_York
FL,Carrollwood Key,America/New_York
FL,Carrollwood Meadows,America/New_York
FL,Carrollwood Oaks,America/New_York
FL,Carrollwood Pines,America/New_York
FL,Carrollwood Reserve,America/New_York
FL,Carrollwood South,America/New_York
FL,Carrollwood Springs,America/New_York
FL,Carrollwood Village,America/New_York
FL,Carrollwood West,America/New_York
FL,Cartagena,America/New_York
FL,Carter Country,America/New_York
FL,Carter Trailer Park,America/New_York
FL,Carters Corner,America/New_York
FL,Carters Mobile Home Village,America/New_York
